cnpj_basico,razao_social,natureza_juridica,porte,situacao_cadastral,cnae_principal,uf,municipio,phone,email,is_bank,is_public,is_inactive,rfb_source,rfb_fetched_at,extracted_at,extracted_by
46955383,QI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2062,DEMAIS,08,6612602,SP,SAO PAULO,1126260447,,1,0,1,minhareceita,2026-09-03T23:39:57Z,2026-09-03T23:39:57Z,enrich
46991618,ALUMAQ LOCACAO E COMERCIO DE MAQUINAS DE SOLDA LTDA,2062,DEMAIS,02,4663000,SP,CAMPINAS,1937941201,,0,0,0,minhareceita,2026-09-03T23:43:55Z,2026-09-03T23:43:55Z,enrich
47180625,CTVA PROTECAO DE CULTIVOS LTDA.,2062,DEMAIS,02,7020400,SP,BARUERI,1141668122,,0,0,0,minhareceita,2026-09-03T23:42:59Z,2026-09-03T23:42:59Z,enrich
47254545,SELENE INDUSTRIA TEXTIL S A,2054,DEMAIS,02,1421500,SP,CERQUILHO,1533848888,,0,0,0,minhareceita,2026-09-03T23:43:21Z,2026-09-03T23:43:21Z,enrich
47320705,IRANY COMERCIO EXTERIOR LTDA,2062,DEMAIS,02,4632001,SC,ITAPOA,4298717035,,0,0,0,minhareceita,2026-09-03T23:37:56Z,2026-09-03T23:37:56Z,enrich
47365763,LOG GOIANIA II,3085,DEMAIS,02,8112500,GO,HIDROLANDIA,3136158248,,0,0,0,minhareceita,2026-09-03T23:40:33Z,2026-09-03T23:40:33Z,enrich
47509120,BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL,2046,DEMAIS,02,6440900,SP,OSASCO,1136814011,,1,0,0,minhareceita,2026-09-03T23:40:52Z,2026-09-03T23:40:52Z,enrich
47747969,COLOR VISAO DO BRASIL INDUSTRIA ACRILICA LIMITADA,2062,DEMAIS,02,2751100,SP,ARACATUBA,1836318500,,0,0,0,minhareceita,2026-09-03T23:41:08Z,2026-09-03T23:41:08Z,enrich
47799028,EDENTEC INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,1629301,SP,SOROCABA,,,0,0,0,minhareceita,2026-09-03T23:44:07Z,2026-09-03T23:44:07Z,enrich
47827332,AGRO SAFRA INDUSTRIA E COMERCIO DE ADUBOS LTDA,2062,DEMAIS,02,2013402,SP,OSASCO,01136875766,,0,0,0,minhareceita,2026-09-03T23:38:37Z,2026-09-03T23:38:37Z,enrich
47927158,ESPORTES SOUZA LTDA,2062,DEMAIS,02,7490105,SP,SAO PAULO,1168473144,,0,0,0,minhareceita,2026-09-03T23:46:54Z,2026-09-03T23:46:54Z,enrich
47959697,AMAZONAS INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,2219600,SP,FRANCA,1631111600,,0,0,0,minhareceita,2026-09-03T23:45:31Z,2026-09-03T23:45:31Z,enrich
47964168,RODOPECAS LIMITADA,2062,DEMAIS,02,4530703,SP,SAO PAULO,1126337777,,0,0,0,minhareceita,2026-09-03T23:46:41Z,2026-09-03T23:46:41Z,enrich
48430290,ADDIANTE S.A,2054,DEMAIS,02,7719599,PR,CURITIBA,4195710152,,0,0,0,minhareceita,2026-09-03T23:37:24Z,2026-09-03T23:37:24Z,enrich
48539407,BASF SA,2054,DEMAIS,02,8211300,SP,SAO PAULO,1120392273,,0,0,0,minhareceita,2026-09-03T23:41:22Z,2026-09-03T23:41:22Z,enrich
48540421,SERVENG CIVILSAN S A EMPRESAS ASSOCIADAS DE ENGENHARIA,2054,DEMAIS,02,4211101,SP,SAO PAULO,1121423000,,0,0,0,minhareceita,2026-09-03T23:46:13Z,2026-09-03T23:46:13Z,enrich
48648869,DYSTAR INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,2062,DEMAIS,02,8211300,SP,SAO PAULO,1155083474,,0,0,0,minhareceita,2026-09-03T23:46:50Z,2026-09-03T23:46:50Z,enrich
48703388,ASA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO S.A.,2054,DEMAIS,02,6436100,SP,SAO PAULO,1139005236,,1,0,0,minhareceita,2026-09-03T23:38:34Z,2026-09-03T23:38:34Z,enrich
48833163,CENTENARO PNEUS LTDA,2062,DEMAIS,02,4530705,MS,CAMPO GRANDE,6733172277,,0,0,0,minhareceita,2026-09-03T23:39:58Z,2026-09-03T23:39:58Z,enrich
49418890,FIACAO ALPINA LTDA,2062,DEMAIS,02,1313800,SP,MORUNGABA,1140144104,,0,0,0,minhareceita,2026-09-03T23:44:42Z,2026-09-03T23:44:42Z,enrich
49644505,DALMOLIN CONSTRUTORA E ADMINISTRADORA DE BENS PROPRIOS LTDA,2062,MICRO EMPRESA,02,4120400,SC,CONCORDIA,4988012826,,0,0,0,minhareceita,2026-09-03T23:42:40Z,2026-09-03T23:42:40Z,enrich
49655558,SOCIEDADE EMBUENSE ADMINISTRACAO E PARTICIPACAO LTDA,2062,DEMAIS,02,6462000,SP,EMBU DAS ARTES,1146671843,,1,0,0,minhareceita,2026-09-03T23:42:10Z,2026-09-03T23:42:10Z,enrich
49698723,M CASSAB COMERCIO E INDUSTRIA LTDA,2062,DEMAIS,02,4689399,SP,SAO PAULO,1121627700,,0,0,0,minhareceita,2026-09-03T23:46:15Z,2026-09-03T23:46:15Z,enrich
49802148,MILIUM GO1 LTDA,2062,DEMAIS,02,4683400,GO,RIO VERDE,5535126744,,0,0,0,minhareceita,2026-09-03T23:39:20Z,2026-09-03T23:39:20Z,enrich
49870173,TEXTIL J SERRANO LTDA,2062,DEMAIS,02,8211300,SP,SAO PAULO,1138114300,,0,0,0,minhareceita,2026-09-03T23:42:56Z,2026-09-03T23:42:56Z,enrich
50221019,HNK BR INDUSTRIA DE BEBIDAS LTDA.,2062,DEMAIS,02,1113502,SP,ITU,1121189500,,0,0,0,minhareceita,2026-09-03T23:43:15Z,2026-09-03T23:43:15Z,enrich
50290329,CARGILL NOVOS HORIZONTES LTDA,2062,DEMAIS,02,1041400,SP,SAO PAULO,1150993311,,0,0,0,minhareceita,2026-09-03T23:43:46Z,2026-09-03T23:43:46Z,enrich
50378389,MARTINS CRUZ SOLUCOES AGRICOLAS LTDA,2062,DEMAIS,02,2833000,SP,JABOTICABAL,1632031800,,0,0,0,minhareceita,2026-09-03T23:42:39Z,2026-09-03T23:42:39Z,enrich
50479122,BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,2224,DEMAIS,02,6470103,RJ,RIO DE JANEIRO,2132629600,,1,0,0,minhareceita,2026-09-03T23:43:53Z,2026-09-03T23:43:53Z,enrich
50595271,BIOTRONIK COMERCIAL MEDICA LTDA.,2062,DEMAIS,02,4645101,SP,SAO PAULO,1156947755,,0,0,0,minhareceita,2026-09-03T23:38:08Z,2026-09-03T23:38:08Z,enrich
50878316,SUPER EMPORIO COSTA COMERCIO DE ALIMENTOS LTDA,2062,MICRO EMPRESA,08,4711302,GO,GOIANIA,6230921301,,0,0,1,minhareceita,2026-09-03T23:43:44Z,2026-09-03T23:43:44Z,enrich
51145521,LUIZ HENRIQUE RICCIARELLI PARTICIPACOES LTDA,2062,DEMAIS,02,6463800,SP,SAO PAULO,1123651427,,1,0,0,minhareceita,2026-09-03T23:40:55Z,2026-09-03T23:40:55Z,enrich
51186412,RAFAEL VERCELLI PARTICIPACOES LTDA,2062,DEMAIS,02,6463800,SP,SAO PAULO,1123651427,,1,0,0,minhareceita,2026-09-03T23:43:09Z,2026-09-03T23:43:09Z,enrich
51254159,KARINA PLASTICOS LTDA,2062,DEMAIS,02,2031200,SP,GUARULHOS,1124408477,,0,0,0,minhareceita,2026-09-03T23:38:43Z,2026-09-03T23:38:43Z,enrich
51270299,R.C.O. CAPITAL E INVESTIMENTOS LTDA,2062,EMPRESA DE PEQUENO PORTE,02,1081302,GO,RIALMA,6293948256,,0,0,0,minhareceita,2026-09-03T23:45:05Z,2026-09-03T23:45:05Z,enrich
51473709,LOURENCO MALULY PARTICIPACOES LTDA,2062,DEMAIS,02,6463800,SP,SAO PAULO,1123651427,,1,0,0,minhareceita,2026-09-03T23:43:23Z,2026-09-03T23:43:23Z,enrich
51536795,SANTIAGO & CINTRA IMPORTACAO E EXPORTACAO LTDA,2062,DEMAIS,08,4669999,SP,SAO PAULO,1639658220,,0,0,1,minhareceita,2026-09-03T23:42:19Z,2026-09-03T23:42:19Z,enrich
52068491,SULPECAS COMERCIO E REPRESENTACOES LTDA,2062,DEMAIS,02,4662100,SP,SAO PAULO,1138299900,,0,0,0,minhareceita,2026-09-03T23:46:07Z,2026-09-03T23:46:07Z,enrich
52311347,BALDAN IMPLEMENTOS AGRICOLAS S A,2054,DEMAIS,02,2833000,SP,MATAO,1632216500,,0,0,0,minhareceita,2026-09-03T23:37:34Z,2026-09-03T23:37:34Z,enrich
53113791,TOTVS S.A.,2046,DEMAIS,02,6201501,SP,SAO PAULO,1140040015,,0,0,0,minhareceita,2026-09-03T23:41:52Z,2026-09-03T23:41:52Z,enrich
53359089,AUSTEX INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,1354500,SP,SAO PAULO,1121672112,,0,0,0,minhareceita,2026-09-03T23:44:28Z,2026-09-03T23:44:28Z,enrich
53877627,DOW BRASIL SUDESTE INDUSTRIAL LTDA.,2062,DEMAIS,02,2031200,SP,SAO PAULO,1151889184,,0,0,0,minhareceita,2026-09-03T23:39:30Z,2026-09-03T23:39:30Z,enrich
53943098,BRACELL SP CELULOSE LTDA,2062,DEMAIS,02,1710900,SP,LENCOIS PAULISTA,1432695100,,0,0,0,minhareceita,2026-09-03T23:37:55Z,2026-09-03T23:37:55Z,enrich
54289830,DOREMUS ALIMENTOS LTDA,2062,DEMAIS,02,1099699,SP,GUARULHOS,1124363333,,0,0,0,minhareceita,2026-09-03T23:43:53Z,2026-09-03T23:43:53Z,enrich
54366547,COOPERATIVA DOS PLANTADORES DE CANA DO ESTADO SAO PAULO,2143,DEMAIS,02,4683400,SP,PIRACICABA,1934012200,,0,0,0,minhareceita,2026-09-03T23:37:19Z,2026-09-03T23:37:19Z,enrich
54386933,PIRASA VEICULOS LTDA,2062,DEMAIS,02,4511104,SP,PIRACICABA,1921054111,,0,0,0,minhareceita,2026-09-03T23:45:08Z,2026-09-03T23:45:08Z,enrich
54429345,AURIQUIMICA LTDA,2062,DEMAIS,02,4684299,SP,SAO PAULO,1120665600,,0,0,0,minhareceita,2026-09-04T00:06:32Z,2026-09-04T00:06:32Z,enrich
54516661,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,2062,DEMAIS,02,3250701,SP,SAO PAULO,1127881332,,0,0,0,minhareceita,2026-09-03T23:43:05Z,2026-09-03T23:43:05Z,enrich
55364111,"MAPOL COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2062,DEMAIS,02,4649404,SP,SAO PAULO,1155811553,,0,0,0,minhareceita,2026-09-03T23:45:59Z,2026-09-03T23:45:59Z,enrich
56228356,CRBS S/A,2054,DEMAIS,02,4635402,SP,JAGUARIUNA,1933135680,,0,0,0,minhareceita,2026-09-03T23:42:44Z,2026-09-03T23:42:44Z,enrich
56643018,EUCATEX S A INDUSTRIA E COMERCIO,2046,DEMAIS,02,1621800,SP,SAO PAULO,1130492427,,0,0,0,minhareceita,2026-09-03T23:38:50Z,2026-09-03T23:38:50Z,enrich
56819477,KTY ENGENHARIA LIMITADA,2062,DEMAIS,04,7112000,SP,SAO PAULO,1130447274,,0,0,1,minhareceita,2026-09-03T23:40:12Z,2026-09-03T23:40:12Z,enrich
57378542,IOSEI PARTICIPACOES LTDA,2062,DEMAIS,02,8640205,GO,GOIANIA,6291280209,,0,0,0,minhareceita,2026-09-03T23:43:59Z,2026-09-03T23:43:59Z,enrich
57497539,BRIDGESTONE DO BRASIL INDUSTRIA E COMERCIO LTDA.,2062,DEMAIS,02,2211100,SP,SANTO ANDRE,1136361012,,0,0,0,minhareceita,2026-09-03T23:40:02Z,2026-09-03T23:40:02Z,enrich
57507378,EMS S/A,2054,DEMAIS,08,2121101,SP,SAO BERNARDO DO CAMPO,1938879800,,0,0,1,minhareceita,2026-09-03T23:37:00Z,2026-09-03T23:37:00Z,enrich
57576274,KSPG AUTOMOTIVE BRAZIL LTDA.,2062,DEMAIS,02,2941700,SP,NOVA ODESSA,1934669842,,0,0,0,minhareceita,2026-09-03T23:40:19Z,2026-09-03T23:40:19Z,enrich
57764763,LOXAM DO BRASIL SA,2054,DEMAIS,02,7732201,SP,SAO JOSE DOS CAMPOS,1239327799,,0,0,0,minhareceita,2026-09-03T23:46:44Z,2026-09-03T23:46:44Z,enrich
58099458,AT PLAN ASSISTENCIA TECNICA PLANEJ E MONTAGENS LTDA,2062,DEMAIS,02,3314707,SP,SANTANA DE PARNAIBA,1138379673,,0,0,0,minhareceita,2026-09-03T23:39:30Z,2026-09-03T23:39:30Z,enrich
58160789,BANCO SAFRA S A,2054,DEMAIS,02,6422100,SP,SAO PAULO,1131757575,,1,0,0,minhareceita,2026-09-03T23:38:10Z,2026-09-03T23:38:10Z,enrich
58616418,BANCO FIBRA SA,2054,DEMAIS,02,6422100,SP,SAO PAULO,1138476943,,1,0,0,minhareceita,2026-09-03T23:36:53Z,2026-09-03T23:36:53Z,enrich
58831348,W.J.A. DO BRASIL INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,1359600,SP,SAO PAULO,1134881388,,0,0,0,minhareceita,2026-09-03T23:45:48Z,2026-09-03T23:45:48Z,enrich
58994179,DIAGSOM UNIDADE INTEGRADA DE DIAGNOSTICO LTDA,2062,DEMAIS,04,8690999,SP,SOROCABA,1532128311,,0,0,1,minhareceita,2026-09-03T23:46:18Z,2026-09-03T23:46:18Z,enrich
59105999,WHIRLPOOL S.A,2046,DEMAIS,02,2751100,SP,SAO PAULO,1135661431,,0,0,0,minhareceita,2026-09-03T23:39:22Z,2026-09-03T23:39:22Z,enrich
59109165,BANCO VOLKSWAGEN S.A.,2054,DEMAIS,02,6431000,SP,SAO PAULO,,,1,0,0,minhareceita,2026-09-03T23:47:17Z,2026-09-03T23:47:17Z,enrich
59128553,STRATURA ASFALTOS LTDA.,2062,DEMAIS,02,8211300,SP,SAO PAULO,1135134260,,0,0,0,minhareceita,2026-09-03T23:38:13Z,2026-09-03T23:38:13Z,enrich
59274316,ALPHA MARKTEC MATERIAIS ELETRICOS LTDA,2062,DEMAIS,02,4673700,SP,SAO PAULO,1127823200,,0,0,0,minhareceita,2026-09-03T23:42:04Z,2026-09-03T23:42:04Z,enrich
59438325,BANCO BRADESCO CARTOES S.A.,2054,DEMAIS,08,6422100,SP,OSASCO,1136845122,,1,0,1,minhareceita,2026-09-03T23:38:25Z,2026-09-03T23:38:25Z,enrich
59588111,BANCO VOTORANTIM S.A.,2054,DEMAIS,02,6422100,SP,SAO PAULO,1151712672,,1,0,0,minhareceita,2026-09-03T23:36:52Z,2026-09-03T23:36:52Z,enrich
59650556,MACOM INSTRUMENTAL CIRURGICO INDUSTRIA LTDA,2062,DEMAIS,02,3250701,SP,GUARULHOS,1124314636,,0,0,0,minhareceita,2026-09-03T23:47:00Z,2026-09-03T23:47:00Z,enrich
59717553,GRUPO MULTILASER S.A.,2046,DEMAIS,02,2622100,SP,SAO PAULO,1136168600,,0,0,0,minhareceita,2026-09-03T23:38:42Z,2026-09-03T23:38:42Z,enrich
59850115,"VENTUROSO, VALENTINI & CIA LTDA",2062,DEMAIS,02,2815102,SP,SAO JOAQUIM DA BARRA,1638101704,,0,0,0,minhareceita,2026-09-03T23:38:36Z,2026-09-03T23:38:36Z,enrich
59926162,BRASCHEMICAL REPRESENTACOES LTDA,2062,DEMAIS,08,4612500,SP,SAO PAULO,1155853671,,0,0,1,minhareceita,2026-09-04T00:06:21Z,2026-09-04T00:06:21Z,enrich
59981829,RODOBENS S.A.,2046,DEMAIS,02,6462000,SP,SAO JOSE DO RIO PRETO,1721363666,,1,0,0,minhareceita,2026-09-03T23:37:07Z,2026-09-03T23:37:07Z,enrich
60182904,TEXTILNOVA FIACAO LTDA EM RECUPERACAO JUDICIAL,2062,DEMAIS,02,1311100,MG,GUAXUPE,3535515921,,0,0,0,minhareceita,2026-09-03T23:43:32Z,2026-09-03T23:43:32Z,enrich
60498706,CARGILL AGRICOLA S A,2054,DEMAIS,02,1042200,SP,SAO PAULO,1150993311,,0,0,0,minhareceita,2026-09-03T23:39:42Z,2026-09-03T23:39:42Z,enrich
60499977,SOCIEDADE ALFA LTDA,2062,DEMAIS,02,4669999,SP,SAO PAULO,1133208550,,0,0,0,minhareceita,2026-09-03T23:46:27Z,2026-09-03T23:46:27Z,enrich
60500246,GOODYEAR DO BRASIL PRODUTOS DE BORRACHA LTDA,2062,DEMAIS,02,2211100,SP,SANTA BARBARA D'OESTE,1128184128,,0,0,0,minhareceita,2026-09-03T23:39:27Z,2026-09-03T23:39:27Z,enrich
60701190,ITAU UNIBANCO S.A.,2054,DEMAIS,02,6421200,SP,SAO PAULO,1130034828,,1,0,0,minhareceita,2026-09-03T23:40:25Z,2026-09-03T23:40:25Z,enrich
60746948,BANCO BRADESCO S.A.,2046,DEMAIS,02,6422100,SP,OSASCO,1136845122,,1,0,0,minhareceita,2026-09-03T23:36:50Z,2026-09-03T23:36:50Z,enrich
60752763,IRMAOS D AGOSTO LTDA,2062,DEMAIS,02,8211300,SP,SAO PAULO,1140325923,,0,0,0,minhareceita,2026-09-03T23:43:51Z,2026-09-03T23:43:51Z,enrich
60770336,BANCO ALFA DE INVESTIMENTO S.A.,2054,DEMAIS,02,6432800,SP,SAO PAULO,1131757575,,1,0,0,minhareceita,2026-09-03T23:37:09Z,2026-09-03T23:37:09Z,enrich
60846599,IBRAME INDUSTRIA BRASILEIRA DE METAIS S/A,2054,DEMAIS,02,4693100,ES,VITORIA,4721010049,,0,0,0,minhareceita,2026-09-03T23:38:53Z,2026-09-03T23:38:53Z,enrich
60874724,INDUSTRIA QUIMICA ANASTACIO S A,2054,DEMAIS,02,2029100,SP,SAO PAULO,1121336600,,0,0,0,minhareceita,2026-09-04T00:06:26Z,2026-09-04T00:06:26Z,enrich
60889128,BANCO SOFISA S.A.,2054,DEMAIS,02,6422100,SP,SAO PAULO,1131765500,,1,0,0,minhareceita,2026-09-03T23:38:20Z,2026-09-03T23:38:20Z,enrich
60933017,TECFLUX LTDA.,2062,DEMAIS,02,4663000,SP,CARAPICUIBA,1121996965,,0,0,0,minhareceita,2026-09-03T23:42:53Z,2026-09-03T23:42:53Z,enrich
61074506,BELGO BEKAERT ARAMES LTDA,2062,DEMAIS,02,2424501,MG,CONTAGEM,3133292400,,0,0,0,minhareceita,2026-09-03T23:41:58Z,2026-09-03T23:41:58Z,enrich
61086336,PHILIPS DO BRASIL LTDA,2062,DEMAIS,02,8211300,SP,BARUERI,1199999999,,0,0,0,minhareceita,2026-09-03T23:44:56Z,2026-09-03T23:44:56Z,enrich
61088894,CAMBUCI S/A,2046,DEMAIS,02,1529700,SP,SAO PAULO,1147139500,,0,0,0,minhareceita,2026-09-03T23:38:33Z,2026-09-03T23:38:33Z,enrich
61150348,COMPANHIA NITRO QUIMICA BRASILEIRA,2054,DEMAIS,02,2019399,SP,SAO PAULO,1122463214,,0,0,0,minhareceita,2026-09-03T23:38:38Z,2026-09-03T23:38:38Z,enrich
61196119,GIANNINI S/A EM RECUPERACAO JUDICIAL,2054,DEMAIS,02,3220500,SP,SALTO,000000000000,,0,0,0,minhareceita,2026-09-03T23:41:05Z,2026-09-03T23:41:05Z,enrich
61286647,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,2062,DEMAIS,02,2121101,PR,CAMBE,4331748000,,0,0,0,minhareceita,2026-09-03T23:37:13Z,2026-09-03T23:37:13Z,enrich
61328191,IZZO INSTRUMENTOS MUSICAIS LTDA,2062,DEMAIS,02,3220500,SP,OSASCO,1137970100,,0,0,0,minhareceita,2026-09-03T23:46:22Z,2026-09-03T23:46:22Z,enrich
61352050,ITM LATIN AMERICA INDUSTRIA DE PECAS PARA TRATORES LTDA.,2062,DEMAIS,02,2949299,SP,ATIBAIA,1144177700,,0,0,0,minhareceita,2026-09-03T23:38:06Z,2026-09-03T23:38:06Z,enrich
61409892,COMPANHIA BRASILEIRA DE ALUMINIO,2046,DEMAIS,02,2441501,SP,SAO PAULO,4133885204,,0,0,0,minhareceita,2026-09-03T23:46:39Z,2026-09-03T23:46:39Z,enrich
61432506,SINGER DO BRASIL INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,4649401,SP,INDAIATUBA,1921074669,,0,0,0,minhareceita,2026-09-03T23:45:06Z,2026-09-03T23:45:06Z,enrich
61550141,YELUM SEGUROS S.A,2054,DEMAIS,02,6512000,SP,SAO PAULO,1126634200,,1,0,0,minhareceita,2026-09-03T23:43:34Z,2026-09-03T23:43:34Z,enrich
61615191,MISTRAS SOUTH AMERICA COMERCIO E SERVICOS LTDA,2062,DEMAIS,02,7120100,SP,SAO PAULO,1120618626,,0,0,0,minhareceita,2026-09-03T23:37:26Z,2026-09-03T23:37:26Z,enrich
61750345,SOCIEDADE ESPORTIVA PALMEIRAS,3999,DEMAIS,02,9312300,SP,SAO PAULO,1138746500,,0,0,0,minhareceita,2026-09-03T23:38:30Z,2026-09-03T23:38:30Z,enrich
61773646,GRAXARIA BB LTDA,2062,DEMAIS,02,1013902,GO,NIQUELANDIA,6281150283,,0,0,0,minhareceita,2026-09-03T23:42:37Z,2026-09-03T23:42:37Z,enrich
61863130,LAHUMAN INDUSTRIA E COMERCIO DE PLASTICOS LIMITADA,2062,DEMAIS,02,1323500,SP,SUMARE,1938039090,,0,0,0,minhareceita,2026-09-03T23:46:03Z,2026-09-03T23:46:03Z,enrich
61902722,SPORT CLUB CORINTHIANS PAULISTA,3999,DEMAIS,02,9312300,SP,SAO PAULO,,,0,0,0,minhareceita,2026-09-03T23:37:57Z,2026-09-03T23:37:57Z,enrich
62063177,SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL,2054,DEMAIS,02,6440900,SP,SAO PAULO,1131757575,,1,0,0,minhareceita,2026-09-03T23:38:23Z,2026-09-03T23:38:23Z,enrich
62143847,DACARTO INDUSTRIA E COMERCIO DE PLASTICOS LTDA,2062,DEMAIS,02,2229399,SP,OSASCO,1136589459,,0,0,0,minhareceita,2026-09-03T23:38:39Z,2026-09-03T23:38:39Z,enrich
62173620,SERASA S.A.,2054,DEMAIS,02,7020400,SP,SAO PAULO,1128479061,,0,0,0,minhareceita,2026-09-03T23:43:26Z,2026-09-03T23:43:26Z,enrich
62227509,QUANTIQ DISTRIBUIDORA LTDA,2062,DEMAIS,02,4684299,SP,SAO PAULO,1121959235,,0,0,0,minhareceita,2026-09-03T23:46:56Z,2026-09-03T23:46:56Z,enrich
62232889,BANCO DAYCOVAL S.A.,2046,DEMAIS,02,6422100,SP,SAO PAULO,1131380500,,1,0,0,minhareceita,2026-09-03T23:39:06Z,2026-09-03T23:39:06Z,enrich
62255682,PPE FIOS ESMALTADOS S.A,2054,DEMAIS,02,2733300,SP,CERQUILHO,1533849000,,0,0,0,minhareceita,2026-09-03T23:45:52Z,2026-09-03T23:45:52Z,enrich
62859128,EMBALARTE EMBALAGENS LTDA,2062,MICRO EMPRESA,02,4686902,GO,GOIANIA,6239203700,,0,0,0,minhareceita,2026-09-03T23:44:18Z,2026-09-03T23:44:18Z,enrich
63310411,TRES CORACOES ALIMENTOS S.A.,2054,DEMAIS,02,1081302,CE,EUSEBIO,0640065500,,0,0,0,minhareceita,2026-09-03T23:45:10Z,2026-09-03T23:45:10Z,enrich
63699839,WHIRLPOOL ELETRODOMESTICOS AM S.A.,2054,DEMAIS,08,2824102,AM,MANAUS,9233018585,,0,0,1,minhareceita,2026-09-03T23:41:24Z,2026-09-03T23:41:24Z,enrich
65697260,REPOM INSTITUICAO DE PAGAMENTO HUSA S.A,2054,DEMAIS,02,6311900,SP,SAO PAULO,1141911161,,0,0,0,minhareceita,2026-09-03T23:39:26Z,2026-09-03T23:39:26Z,enrich
65947236,WGM SISTEMAS IMPORTACAO E EXPORTACAO LTDA,2062,DEMAIS,02,2862300,SP,BARUERI,1138382823,,0,0,0,minhareceita,2026-09-03T23:44:00Z,2026-09-03T23:44:00Z,enrich
66471517,DPC DISTRIBUIDOR ATACADISTA S/A,2054,DEMAIS,02,4646002,MG,CARATINGA,3333290000,,0,0,0,minhareceita,2026-09-03T23:44:20Z,2026-09-03T23:44:20Z,enrich
67070268,"ROLAND BRASIL IMPORTACAO, EXPORTACAO, COMERCIO, REPRESENTACAO E SERVICOS LTDA.",2062,DEMAIS,02,4649499,SP,SAO PAULO,1130877700,,0,0,0,minhareceita,2026-09-03T23:41:42Z,2026-09-03T23:41:42Z,enrich
67729178,COMERCIAL CIRURGICA RIOCLARENSE LTDA,2062,DEMAIS,02,4644301,SP,RIO CLARO,,,0,0,0,minhareceita,2026-09-03T23:39:42Z,2026-09-03T23:39:42Z,enrich
67943738,UNICAP RENOVADORA DE PNEUS LTDA,2062,DEMAIS,02,2212900,SP,NOVA ODESSA,1933413700,,0,0,0,minhareceita,2026-09-03T23:41:28Z,2026-09-03T23:41:28Z,enrich
67959015,NP BRASIL SERVICOS E PROJETOS LTDA,2062,DEMAIS,02,2222600,SP,FRANCO DA ROCHA,1144431000,,0,0,0,minhareceita,2026-09-03T23:39:45Z,2026-09-03T23:39:45Z,enrich
68755545,CTS - COMERCIO DE APARAS LTDA,2062,DEMAIS,02,3839499,RS,CANOAS,5135946983,,0,0,0,minhareceita,2026-09-03T23:39:47Z,2026-09-03T23:39:47Z,enrich
68993641,AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA.,2062,DEMAIS,02,4651601,SP,CAMPINAS,1937594592,,0,0,0,minhareceita,2026-09-03T23:45:07Z,2026-09-03T23:45:07Z,enrich
69184778,ACZ INOX COMERCIAL LTDA,2062,DEMAIS,02,4685100,SP,DIADEMA,1140611661,,0,0,0,minhareceita,2026-09-03T23:46:32Z,2026-09-03T23:46:32Z,enrich
69915536,JUAREZ DE OLIVEIRA,2135,MICRO EMPRESA,02,4789099,PE,ARCOVERDE,,,0,0,0,minhareceita,2026-09-03T23:45:38Z,2026-09-03T23:45:38Z,enrich
69975530,CONSULTAR ASSIST TEC EM DOCUMENTACAO E INFORMACAO LTDA,2062,MICRO EMPRESA,02,8219999,AL,MACEIO,8299410392,,0,0,0,minhareceita,2026-09-03T23:44:19Z,2026-09-03T23:44:19Z,enrich
70494828,DELICIOUS FISH AGROINDUSTRIA E COMERCIO DE PESCADOS LTDA,2062,DEMAIS,02,1020102,MT,SORRISO,6635841000,,0,0,0,minhareceita,2026-09-03T23:42:37Z,2026-09-03T23:42:37Z,enrich
71799001,REICHENBACH EQUIPAMENTOS INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,2829199,SP,CARAPICUIBA,1141815054,,0,0,0,minhareceita,2026-09-03T23:38:22Z,2026-09-03T23:38:22Z,enrich
71800296,WALDMAN COMERCIO IMPORTACAO E EXPORTACAO LTDA,2062,DEMAIS,02,4649499,SP,BARUERI,1121992999,,0,0,0,minhareceita,2026-09-03T23:40:24Z,2026-09-03T23:40:24Z,enrich
72096100,MICROMAZZA INDUSTRIA DE VALVULAS LTDA,2062,DEMAIS,02,2813500,RS,VILA FLORES,5434472700,,0,0,0,minhareceita,2026-09-03T23:39:28Z,2026-09-03T23:39:28Z,enrich
72145931,SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,2054,DEMAIS,02,6512000,SP,SAO PAULO,1130738000,,1,0,0,minhareceita,2026-09-03T23:37:10Z,2026-09-03T23:37:10Z,enrich
